time,position,velocity,energy
30.57,0.780374,0.865278,0.678845
30.58,0.789027,0.857475,0.678913
30.59,0.797601,0.849584,0.678981
30.6,0.806097,0.841608,0.679049
30.61,0.814513,0.833547,0.679117
30.62,0.822849,0.825402,0.679184
30.63,0.831103,0.817174,0.679252
30.64,0.839274,0.808863,0.67932
30.65,0.847363,0.80047,0.679388
30.66,0.855368,0.791996,0.679456
30.67,0.863288,0.783443,0.679524
30.68,0.871122,0.77481,0.679592
30.69,0.87887,0.766099,0.67966
30.7,0.886531,0.75731,0.679728
30.71,0.894104,0.748445,0.679796
30.72,0.901589,0.739504,0.679864
30.73,0.908984,0.730488,0.679932
30.74,0.916289,0.721398,0.68
30.75,0.923503,0.712235,0.680068
30.76,0.930625,0.703,0.680136
30.77,0.937655,0.693694,0.680204
30.78,0.944592,0.684317,0.680272
30.79,0.951435,0.674871,0.68034
30.8,0.958184,0.665357,0.680408
30.81,0.964837,0.655775,0.680476
30.82,0.971395,0.646127,0.680544
30.83,0.977856,0.636413,0.680612
30.84,0.984221,0.626634,0.68068
30.85,0.990487,0.616792,0.680748
30.86,0.996655,0.606887,0.680816
30.87,1.00272,0.596921,0.680884
30.88,1.00869,0.586893,0.680953
30.89,1.01456,0.576806,0.681021
30.9,1.02033,0.566661,0.681089
30.91,1.026,0.556457,0.681157
30.92,1.03156,0.546197,0.681225
30.93,1.03702,0.535882,0.681293
30.94,1.04238,0.525512,0.681361
30.95,1.04764,0.515088,0.681429
30.96,1.05279,0.504611,0.681498
30.97,1.05783,0.494084,0.681566
30.98,1.06277,0.483505,0.681634
30.99,1.06761,0.472878,0.681702
31,1.07234,0.462201,0.68177
31.01,1.07696,0.451478,0.681838
31.02,1.08148,0.440708,0.681907
31.03,1.08588,0.429894,0.681975
31.04,1.09018,0.419035,0.682043
31.05,1.09437,0.408133,0.682111
31.06,1.09845,0.397189,0.682179
